id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,clasificacion
oni-token,oni,ONINO,https://coin-images.coingecko.com/coins/images/9405/large/Oni_Round.png?1696509502,0.03843727,1516456.0,3020.0,3843702.0,27836.0,0.04180025,0.03406121,-0.003219654821616465,-7.72898,-127034.88120114617,-7.72958,39453015.13579266,100000000.0,,0.728541,-94.72474,2024-03-05T08:20:17.964Z,0.01652379,132.58855,2022-12-23T10:46:25.262Z,,2025-05-05T00:44:26.440Z,rwa
tia,tia,Tiamonds [OLD],https://coin-images.coingecko.com/coins/images/23994/large/tia.png?1696523188,0.00728848,1516422.0,3021.0,7361365.0,59.59,,,,,,,208057292.65029177,1010000000.0,1010000000.0,0.578248,-98.73956,2022-02-28T13:14:48.058Z,0.0,8.269587665552036e+43,2022-04-18T19:58:58.341Z,,2025-04-30T10:33:09.253Z,rwa
renta-network,renta,Renta Network,https://coin-images.coingecko.com/coins/images/55059/large/logo200x200.png?1743524174,0.00600102,1476241.0,3049.0,6001000.0,39971.0,0.0069043,0.00510296,-9.5134176649457e-05,-1.56056,83516.0,5.99662,245999152.8888889,1000000000.0,1000000000.0,0.01970545,-69.7468,2025-04-15T05:11:33.093Z,0.0046417,28.43428,2025-04-22T18:55:33.285Z,,2025-05-05T00:44:30.619Z,rwa
carbify,cby,Carbify,https://coin-images.coingecko.com/coins/images/29892/large/Carbify_logo.png?1696528816,0.149608,1472166.0,3052.0,7480421.0,2029.4,0.154591,0.140005,-0.004982623673824432,-3.2231,-49029.66727474658,-3.2231,9840130.518449128,50000000.0,50000000.0,4.36,-96.56845,2024-04-03T15:35:26.775Z,0.140005,6.85954,2025-05-04T14:49:46.728Z,,2025-05-05T00:44:53.083Z,rwa
everid,id,Everest,https://coin-images.coingecko.com/coins/images/5209/large/Everest.jpg?1696505719,0.01217861,1421467.0,3090.0,9744417.0,30724.0,0.01559417,0.01207256,-0.001741615580598859,-12.5114,-203018.68362400727,-12.49741,116700000.0,800000000.0,,1.98,-99.38442,2021-04-09T21:55:52.455Z,0.00624689,94.98525,2025-04-07T07:00:23.873Z,,2025-05-05T00:44:36.027Z,rwa
home3,hts,Home3,https://coin-images.coingecko.com/coins/images/38599/large/1000085865.jpg?1718094997,0.01653938,1289831.0,3210.0,1595753.0,379.22,0.01678112,0.01645373,-0.000170283652985638,-1.01907,-13404.5557616218,-1.02856,78000000.0,96500000.0,100000000.0,0.097616,-83.07233,2024-12-08T23:54:41.360Z,0.00769071,114.85886,2024-09-04T01:06:34.355Z,,2025-05-05T00:44:20.705Z,rwa
rwax,rwax,RWAX,https://coin-images.coingecko.com/coins/images/38266/large/Rwax_Token_Symbol_logo-200.png?1716949733,0.078485,1283003.0,3216.0,3921106.0,16738.05,0.080262,0.077253,0.00016732,0.21365,834.94,0.06512,16360216.0,50000000.0,50000000.0,0.565142,-86.15427,2024-11-21T05:32:20.069Z,0.02505924,212.25246,2024-09-21T17:28:43.923Z,,2025-05-05T00:44:55.356Z,rwa
etherfuse-ustry,ustry,Etherfuse USTRY,https://coin-images.coingecko.com/coins/images/52361/large/-STABLEBOND-06.jpg?1733198769,1.04,1239217.0,3252.0,1239217.0,4.33,1.038,1.021,0.01771952,1.73373,21119.0,1.73373,1191821.851141,1191821.851141,,14.72,-92.97637,2025-04-02T09:35:29.172Z,0.833963,23.95151,2025-04-01T17:09:24.982Z,,2025-05-05T00:33:54.446Z,rwa
mner-club,rmner,Mner Club,https://coin-images.coingecko.com/coins/images/52094/large/rmner.png?1732549755,1.5,1230386.0,3263.0,1373724.0,219.21,1.5,1.48,0.00030163,0.02011,2725.36,0.222,820341.4970142785,915910.0,915910.0,2.96,-49.39382,2025-01-26T15:28:22.977Z,1.46,2.98698,2025-04-30T16:30:04.614Z,,2025-05-04T20:05:53.483Z,rwa
linear,lina,Linear,https://coin-images.coingecko.com/coins/images/12509/large/1649227343-linalogo200px.png?1696512324,0.00011227,1122343.0,3360.0,1122720.0,325519.0,0.00012295,0.00011093,-2.158348577888e-06,-1.88617,-21576.180117887212,-1.88616,9996646261.001118,10000000000.0,10000000000.0,0.298899,-99.96244,2021-03-18T11:19:58.139Z,0.00010567,6.24908,2025-05-01T09:05:38.015Z,,2025-05-05T00:44:39.944Z,rwa
chirp-token,chirp,Chirp Token,https://coin-images.coingecko.com/coins/images/52894/large/Chirp_Icon_Round1.png?1734608014,0.0294747,1100880.0,3376.0,1100880.0,244816.0,0.02957668,0.02907309,0.00020286,0.69304,7752.74,0.70923,37350000.0,37350000.0,300000000.0,0.263564,-88.80602,2025-01-20T17:30:12.112Z,0.0226822,30.07237,2025-04-07T07:00:16.571Z,,2025-05-05T00:44:46.172Z,rwa
libertum,lbm,Libertum,https://coin-images.coingecko.com/coins/images/37147/large/wmGmpgSW_400x400.jpg?1713469301,0.01864986,1079639.0,3395.0,3727922.0,93221.0,0.01900743,0.01852115,-0.000124635647675609,-0.66386,-7803.788723749109,-0.71763,57921789.01718911,200000000.0,200000000.0,0.160025,-88.38316,2024-04-20T16:31:32.318Z,0.00997884,86.29212,2025-03-11T01:22:33.527Z,,2025-05-05T00:44:45.323Z,rwa
3dpass,p3d,3DPass,https://coin-images.coingecko.com/coins/images/32178/large/Logo200x200.png?1696742918,0.00242561,1029689.0,3469.0,1744965.0,20599.0,0.00278938,0.00201001,0.00018575,8.29302,80707.0,8.50457,424542866.0,719452854.0,1000000000.0,0.04851979,-95.00078,2023-12-17T01:30:03.607Z,0.00143357,69.20119,2025-03-14T07:26:53.947Z,,2025-05-05T00:43:33.975Z,rwa
toto-3,toto,Tiamonds,https://coin-images.coingecko.com/coins/images/54709/large/toto-logo.png?1741421676,0.00840226,1020104.0,3476.0,7671377.0,167750.0,0.00856662,0.00838564,-0.000122498817972624,-1.43698,-14862.93644247891,-1.43608,121408224.328661,913013217.0072027,1000000000.0,0.00866468,-3.13807,2025-05-02T15:55:19.951Z,0.00612899,36.9358,2025-04-08T14:03:37.897Z,,2025-05-05T00:44:30.458Z,rwa
dastra-network,dan,Dastra Network,https://coin-images.coingecko.com/coins/images/33812/large/Frame_8.png?1703017772,0.00782597,986405.0,3506.0,4069505.0,0.0,0.00782597,0.00782597,0.0,0.0,0.0,0.0,126042479.008,520000000.0,1000000000.0,0.02999587,-73.90984,2023-12-20T12:41:41.792Z,0.00011308,6820.68646,2024-09-03T21:44:30.318Z,,2025-05-04T18:30:26.469Z,rwa
anzen-finance,anz,Anzen Finance,https://coin-images.coingecko.com/coins/images/52456/large/ANZ_symbol200w.png?1733391218,0.00107773,917293.0,3579.0,10777322.0,7398.18,0.00107608,0.00101128,4.795e-05,4.65653,40504.0,4.61964,851132749.0449231,10000000000.0,10000000000.0,0.03563003,-96.99887,2024-12-20T22:40:45.236Z,0.00097715,9.43069,2025-05-03T19:16:40.652Z,,2025-05-05T00:44:55.452Z,rwa
ixo,ixo,IXO,https://coin-images.coingecko.com/coins/images/16829/large/ixo.png?1696516397,0.00985929,853857.0,3649.0,1244420.0,774.79,0.01014072,0.00849448,0.00136316,16.04443,117284.0,15.92299,86640000.0,126270000.0,150000000.0,1.009,-99.02336,2021-11-23T20:24:33.722Z,0.00336803,192.60408,2025-04-22T19:57:20.872Z,,2025-05-05T00:44:24.318Z,rwa
aurusx,ax,AurusX,https://coin-images.coingecko.com/coins/images/27871/large/AurusX_token_2D.jpg?1696526889,0.083402,830130.0,3681.0,1251027.0,244.67,0.327036,0.076503,-0.24363447764135598,-74.49769,-2424986.293431442,-74.49769,9953379.0,15000000.0,20000000.0,3.68,-97.73241,2022-11-11T14:40:33.632Z,0.00799832,942.74143,2025-04-03T05:35:11.606Z,,2025-05-05T00:42:41.133Z,rwa
cogito-protocol,cgv,Cogito Finance,https://coin-images.coingecko.com/coins/images/30731/large/CGV.png?1698667079,0.00699696,805821.0,3716.0,6996957.0,21185.0,0.0074621,0.00638371,0.00017676,2.59165,10795.2,1.35784,115167348.132735,1000000000.0,1000000000.0,0.302004,-97.68316,2024-03-28T06:05:41.245Z,0.00623687,12.187,2025-05-02T08:21:01.723Z,,2025-05-05T00:44:18.724Z,rwa
mbd-financials,mbd,MBD Financials,https://coin-images.coingecko.com/coins/images/25617/large/mbd.jpeg?1713954436,2.684e-05,696459.0,3875.0,1073454.0,38295.0,2.75e-05,2.646e-05,-6.09008132204e-07,-2.21897,-15808.574250844656,-2.21947,25952063301.58344,40000000000.0,40000000000.0,0.01405084,-99.809,2022-05-19T07:34:43.437Z,5.1595e-08,51914.01833,2024-04-24T10:40:06.499Z,,2025-05-05T00:44:19.593Z,rwa
gold-token,gldt,Gold Token,https://coin-images.coingecko.com/coins/images/53968/large/gldt_200x200.png?1737793227,1.078,681428.0,3896.0,681428.0,4668.66,1.092,1.058,0.00520827,0.4853,3499.28,0.51617,631900.0,631900.0,,1.13,-5.02197,2025-04-22T20:56:05.010Z,0.734321,46.76138,2025-02-03T02:13:53.905Z,,2025-05-05T00:44:46.587Z,rwa
yieldbricks,ybr,YieldBricks,https://coin-images.coingecko.com/coins/images/51471/large/fjord-token-logo-darkbg.png?1731384618,0.00259134,656366.0,3935.0,2612372.0,98047.0,0.00300777,0.00214904,0.00023085,9.77988,62745.0,10.56993,251252741.2024502,1000000000.0,1000000000.0,0.279318,-99.06397,2024-11-26T04:05:47.279Z,0.00074732,249.84909,2025-04-05T06:45:20.801Z,,2025-05-05T00:44:42.589Z,rwa
planet-token,planet,Planet Token,https://coin-images.coingecko.com/coins/images/30767/large/Logo-Planet.png?1696529635,7.35828e-07,626499.0,4006.0,735802.0,108858.0,7.46538e-07,7.08456e-07,7.127e-09,0.97804,6046.28,0.97449,851450035658.0182,1000000000010.0,1000000000010.0,0.00013336,-99.44826,2024-02-28T16:05:41.909Z,4.20825e-07,74.84768,2025-04-07T08:21:29.662Z,,2025-05-05T00:45:10.370Z,rwa
metazero,mzero,MetaZero,https://coin-images.coingecko.com/coins/images/33759/large/1500x500-3.jpeg?1702960079,0.00573289,575736.0,4096.0,575736.0,28542.0,0.00671168,0.00567867,-0.000101914336374773,-1.74666,-7741.498279751046,-1.32679,99999700.0,99999700.0,100000000.0,0.347356,-98.34551,2024-04-04T19:10:12.690Z,0.00399974,43.68387,2025-04-07T07:04:22.489Z,,2025-05-05T00:44:24.347Z,rwa
decentralized-etf,detf,Decentralized ETF,https://coin-images.coingecko.com/coins/images/24232/large/DETF.png?1697123799,0.00550926,550926.0,4152.0,550926.0,67401.0,0.00555461,0.0054777,-3.8849543789689e-05,-0.70023,-3884.954378968803,-0.70023,100000000.0,100000000.0,100000000.0,0.190554,-97.10882,2024-03-28T09:26:59.298Z,0.00430753,27.89858,2025-04-07T11:22:42.359Z,,2025-05-05T00:42:33.375Z,rwa
ubxs-token,ubxs,UBXS,https://coin-images.coingecko.com/coins/images/22558/large/logo_200x200.png?1696521877,0.00985625,533304.0,4178.0,967199.0,111650.0,0.01338588,0.00954761,-0.003526692720856367,-26.35216,-189859.8712870807,-26.25406,54036257.0,98000000.0,100000000.0,0.618556,-98.40445,2024-03-28T11:12:37.854Z,0.00954761,3.37015,2025-05-04T18:21:23.216Z,,2025-05-05T00:44:59.467Z,rwa
revest-finance,rvst,Revest Finance,https://coin-images.coingecko.com/coins/images/18622/large/Qma94n6waADECpde1ukBBS8iNiECcdVcxjfgubnWPE9ZT7.png?1696518094,0.00564108,514502.0,4221.0,564493.0,79.29,0.00575219,0.00560878,-6.4147833022185e-05,-1.12437,-5496.2363076356705,-1.05697,91144138.88823041,100000000.0,100000000.0,0.534352,-98.9439,2023-12-08T14:30:48.447Z,0.00502835,12.22968,2025-04-09T03:47:17.790Z,,2025-05-05T00:45:35.157Z,rwa
moongate,mgt,Moongate,https://coin-images.coingecko.com/coins/images/52080/large/mI6Ae7od_400x400.jpg?1732677896,0.00146081,510536.0,4232.0,1460807.0,125210.0,0.0016406,0.00138977,6.56e-06,0.45142,3659.95,0.72206,349488693.07,1000000000.0,1000000000.0,0.069031,-97.87048,2024-11-28T14:09:10.671Z,0.00120762,21.72933,2025-04-04T01:15:15.185Z,,2025-05-05T00:45:07.830Z,rwa
etherland,eland,Etherland,https://coin-images.coingecko.com/coins/images/14432/large/eland_logo.png?1696514122,0.01207317,493592.0,4273.0,495290.0,7273.93,0.01276909,0.01109874,-0.000643507730028537,-5.06034,-26400.21597368177,-5.07704,40883405.41270585,41024063.0,63343034.0,0.447864,-97.30439,2021-04-07T14:13:29.035Z,0.00179841,571.29786,2023-11-14T11:19:43.047Z,,2025-05-05T00:45:05.840Z,rwa
osean,osean,Osean,https://coin-images.coingecko.com/coins/images/30968/large/oceana.png?1696529808,0.00054193,460557.0,4357.0,531090.0,38.23,0.00060451,0.00052889,-5.906014790341e-05,-9.82716,-50192.15665343293,-9.82716,849848136.7760828,980000000.0,1000000000.0,0.00365894,-85.1889,2024-03-27T01:14:58.978Z,8.454e-05,541.04343,2023-12-04T16:05:31.891Z,,2025-05-05T00:44:17.525Z,rwa
naym,naym,Naym,https://coin-images.coingecko.com/coins/images/50981/large/naym.jpg?1729651162,0.00414431,451527.0,4380.0,4143545.0,19612.06,0.00382055,0.0035993,0.00037705,10.00863,41100.0,10.01408,108971266.94319826,1000000000.0,1000000000.0,0.04567796,-91.72856,2024-12-07T21:44:55.190Z,0.00133848,182.27733,2025-04-19T15:49:39.193Z,,2025-05-05T00:45:07.009Z,rwa
curio-gas-token,cgt,Curio Gas Token,https://coin-images.coingecko.com/coins/images/37476/large/Screenshot_2024-05-04_004346.png?1714754678,0.0043904,439194.0,4411.0,439194.0,2234.51,0.00498129,0.00432833,-0.000251354709045461,-5.41508,-20602.965590747597,-4.48088,100000000.0,100000000.0,100000000.0,0.067604,-93.51696,2024-06-04T12:54:40.428Z,0.00059805,632.84956,2025-03-10T10:28:07.611Z,,2025-05-05T00:44:41.509Z,rwa
quain,quain,QUAIN,https://coin-images.coingecko.com/coins/images/53222/large/qq200-200.png?1735753628,0.00043051,430451.0,4439.0,430451.0,2231.19,0.00045089,0.00042531,-8.14519641512e-06,-1.85687,-8144.1689304272295,-1.85688,999872264.767824,999872264.767824,,0.01004267,-95.72983,2025-01-11T03:43:38.048Z,0.00013881,208.9461,2025-01-07T06:53:39.461Z,,2025-05-05T00:45:27.148Z,rwa
music-protocol,record,Record Nexus,https://coin-images.coingecko.com/coins/images/39243/large/record.jpg?1745994175,0.00100054,377827.0,4602.0,999828.0,1070.64,0.00102483,0.00097134,2.115e-05,2.15928,5954.09,1.60111,377891888.1365794,1000000000.0,1000000000.0,0.03335107,-97.00559,2024-08-29T10:23:25.978Z,0.00058673,70.20784,2025-04-22T14:00:47.718Z,,2025-05-05T00:44:55.885Z,rwa
xcredi,xcredi,xCREDI,https://coin-images.coingecko.com/coins/images/53653/large/1.png?1737000185,0.02529164,348953.0,4690.0,348953.0,21911.0,0.02548476,0.02501444,-1.065644691357e-06,-0.00421,-4323.48928133864,-1.22383,13912924.0,13912924.0,,0.143297,-82.48975,2025-01-16T04:34:13.853Z,0.01790827,40.11198,2025-04-16T01:56:25.190Z,,2025-05-05T00:44:48.265Z,rwa
multi-asset-investment-vehicle,maiv,Multi Asset Investment Vehicle,https://coin-images.coingecko.com/coins/images/52554/large/2023-04-26_Logo-Design_A-07.jpg?1733661524,0.00027971,327423.0,4764.0,2797138.0,11279.17,0.00030947,0.00027907,-1.7384482293491e-05,-5.85142,-20330.149722932547,-5.84614,1170565323.7121267,10000000000.0,10000000000.0,0.00201303,-86.12361,2024-12-15T12:18:37.358Z,0.00017466,59.92709,2024-12-09T08:29:05.641Z,,2025-05-05T00:42:33.236Z,rwa
rentible,rnb,Rentible,https://coin-images.coingecko.com/coins/images/15176/large/rnb_200x200.png?1703145247,0.03232072,323207.0,4780.0,323207.0,184.94,0.03292374,0.03232072,-0.000603022530195195,-1.83157,-6046.115411702602,-1.83631,10000000.0,10000000.0,10000000.0,5.38,-99.39883,2021-05-04T20:59:22.265Z,5.228e-05,61721.40092,2023-12-18T12:40:45.879Z,,2025-05-04T23:35:29.310Z,rwa
meupass,mps,Meupass,https://coin-images.coingecko.com/coins/images/54584/large/photo_2025-01-07_15-05-45.jpg?1740552092,0.014363,294056.0,4877.0,359072.0,1180.95,0.01436441,0.01370588,0.00054808,3.96729,12262.97,4.35176,20473363.38810873,25000000.0,25000000.0,0.04520831,-68.2704,2025-02-26T23:05:27.314Z,0.01339756,7.06735,2025-04-25T23:55:40.172Z,,2025-05-05T00:44:28.397Z,rwa
lympid,lyp,Lympid,https://coin-images.coingecko.com/coins/images/53786/large/LYP_200X200.png?1737358652,0.03713022,264460.0,5008.0,3416758.0,18145.73,0.0388827,0.03702016,-0.001672054434583466,-4.30917,-12094.796692388365,-4.37339,7122549.27357204,92021654.96809727,100000000.0,0.281181,-86.80139,2025-01-27T16:45:31.234Z,0.03702016,0.24786,2025-05-04T22:04:20.716Z,,2025-05-05T00:44:14.642Z,rwa
etherfuse-tesouro,tesouro,Etherfuse TESOURO,https://coin-images.coingecko.com/coins/images/52383/large/stable.jpg?1733259572,0.175531,243851.0,5110.0,237239.0,6798.72,,,,,,,1351553.487392,1351553.487392,,0.175547,-0.00955,2025-04-23T23:44:11.151Z,0.169918,3.30288,2024-12-05T22:29:38.966Z,,2025-04-25T05:32:25.057Z,rwa
nasdex-token,nsdx,NASDEX,https://coin-images.coingecko.com/coins/images/18634/large/nadex.PNG?1696518106,0.01192391,226375.0,5204.0,910230.0,16938.54,0.01307719,0.011437,7.645e-05,0.64527,1447.42,0.64351,18985137.405522462,76337104.91539142,100000000.0,0.908581,-98.68764,2021-10-10T13:25:16.672Z,0.00585498,103.65245,2025-04-03T16:48:58.831Z,,2025-05-05T00:43:42.067Z,rwa
ledgity-token,ldy,Ledgity Token,https://coin-images.coingecko.com/coins/images/35046/large/ldy-token.png?1707204910,0.01177027,215332.0,5267.0,883178.0,1572.12,0.01193263,0.01146719,0.0002471,2.14439,4708.65,2.23557,18286158.921509907,75000000.0,75000000.0,0.110451,-89.34106,2024-06-04T12:41:55.557Z,0.0088889,32.4452,2025-04-09T01:34:56.180Z,,2025-05-05T00:45:36.247Z,rwa
qubi-tokenized-rwa,$qbit,QUBI Tokenized RWA,https://coin-images.coingecko.com/coins/images/39941/large/Imagen_de_WhatsApp_2024-07-19_a_las_11.44.01_52558424.jpg?1724882526,0.00018322,183204.0,5470.0,183204.0,1038.94,0.0001917,0.00018101,-7.444274681535e-06,-3.90434,-6531.444608846359,-3.44239,999940969.6704139,999940969.6704139,1000000000.0,0.00136394,-86.69636,2025-01-22T18:35:16.296Z,0.00016861,7.61719,2024-08-28T22:09:36.130Z,,2025-05-05T00:44:52.956Z,rwa
wecoin,weco,WECOIN,https://coin-images.coingecko.com/coins/images/30644/large/wecoin-logo-200x200.png?1696529515,1.8e-05,177871.0,5512.0,179311.0,793.26,1.91e-05,1.71e-05,-8.01139769068e-07,-4.26042,-7915.260918393702,-4.26042,9880000000.0,9960000000.0,10000000000.0,0.00087416,-97.94053,2024-03-29T08:35:12.360Z,1.582e-05,13.83482,2023-06-10T15:40:08.080Z,,2025-05-05T00:43:33.933Z,rwa
huanghuali-token,hlt,Huanghuali Token,https://coin-images.coingecko.com/coins/images/50920/large/1000058676.jpg?1729580912,1.16,176186.0,5530.0,176186.0,1.15,1.26,1.16,-0.09977786841976366,-7.93731,-14963.954878473305,-7.82837,152239.73,152239.73,,4.15,-69.72935,2024-10-31T13:15:30.826Z,1.16,8.55173,2025-02-21T02:20:00.283Z,,2025-05-05T00:44:02.982Z,rwa
arkefi,rkfi,Arkefi,https://coin-images.coingecko.com/coins/images/53503/large/Untitled_%28200_x_200_px%29.png?1736535319,0.00250012,169100.0,5590.0,2500119.0,197.15,0.00250045,0.00243011,4.965e-05,2.02619,3448.74,2.08193,67636687.25378299,1000000000.0,1000000000.0,0.02302091,-89.13971,2025-01-10T22:39:44.039Z,0.00238066,5.01877,2025-04-26T13:11:50.048Z,,2025-05-05T00:39:31.375Z,rwa
blackduckrwa,bd/sol,BlackDuckrwa,https://coin-images.coingecko.com/coins/images/54071/large/1000054206.png?1738141587,0.00014175,140385.0,5825.0,140385.0,24932.0,0.00014907,0.0001391,-6.445444115664e-06,-4.34925,-5675.021682271443,-3.88539,990308130.0505362,990308130.0505362,1000000000.0,0.00090293,-84.36181,2025-01-29T10:32:14.836Z,6.759e-05,108.90928,2025-02-14T13:12:15.463Z,,2025-05-05T00:44:12.905Z,rwa
florence-finance-medici,ffm,Florence Finance Medici,https://coin-images.coingecko.com/coins/images/34382/large/M_PNG_200x200_copy.png?1704779326,0.00058908,121856.0,6018.0,589310.0,1735.72,0.00065178,0.00058599,-5.8574316163644e-05,-9.0441,-12059.462733390217,-9.00526,206777925.5186614,1000000000.0,1000000000.0,0.130709,-99.54927,2024-03-30T05:06:48.749Z,0.00046838,25.78449,2025-04-09T01:30:51.232Z,,2025-05-05T00:44:54.129Z,rwa
rem-token,rem,REM Token,https://coin-images.coingecko.com/coins/images/53763/large/logo_icons-12.png?1737191145,0.00245612,100926.0,6252.0,2456117.0,19.77,0.00249452,0.00236917,-3.8406470739458e-05,-1.53963,-1577.220522395044,-1.5387,41091666.55,1000000000.0,1000000000.0,0.586109,-99.58094,2025-04-15T15:27:06.493Z,0.00053006,363.37477,2025-04-09T05:46:53.823Z,,2025-05-05T00:40:37.013Z,rwa
labs-group,labsv2,LABSV2,https://coin-images.coingecko.com/coins/images/14401/large/CMC_logo.jpg?1696514094,4.398e-05,93531.0,6337.0,439825.0,17746.24,5.901e-05,3.828e-05,4.11e-06,10.32026,8749.66,10.32027,2126552471.4464,10000000000.0,10000000000.0,0.142463,-99.96913,2021-03-27T22:59:24.653Z,3.147e-05,39.73957,2025-04-03T23:19:09.212Z,,2025-05-05T00:43:43.329Z,rwa
rentberry,berry,Rentberry,https://coin-images.coingecko.com/coins/images/1787/large/rentberry.png?1696502792,0.00025885,78036.0,6584.0,78036.0,8.77,0.00027727,0.00025747,-1.6060853814243e-05,-5.84224,-4844.726231510387,-5.84543,301473027.0,301473027.0,,0.115481,-99.77569,2018-04-28T11:35:00.848Z,4.519e-05,473.22148,2024-07-03T21:05:21.977Z,"{'times': -0.999643449764042, 'currency': 'eth', 'percentage': -99.9643449764042}",2025-05-05T00:41:16.740Z,rwa
xgrow,xgr,Xgrow,https://coin-images.coingecko.com/coins/images/55039/large/pumpfun_logo.png?1743405501,9.523e-05,71893.0,6698.0,88559.0,3130.47,0.00011418,9.333e-05,-1.3144133211091e-05,-12.12832,-12431.820354697906,-14.74285,754881369.192454,929881369.192454,1000000000.0,0.00021444,-56.31976,2025-04-17T01:35:54.969Z,9.333e-05,0.35619,2025-05-04T23:39:11.762Z,,2025-05-05T00:44:15.507Z,rwa
tokery-finance,tofi,Tokery Finance,https://coin-images.coingecko.com/coins/images/55328/large/logo_tokery_200x200_cg.jpg?1745431563,6.763e-05,61582.0,6877.0,67376.0,7525.47,6.945e-05,5.588e-05,1.109e-05,19.6183,10370.13,20.24947,914000000.0,1000000000.0,1000000000.0,0.0041742,-98.39018,2025-04-23T18:50:50.527Z,4.51e-05,48.98958,2025-05-02T12:50:13.823Z,,2025-05-05T00:45:14.800Z,rwa
ureeqa,urqa,UREEQA,https://coin-images.coingecko.com/coins/images/14605/large/R_O2enOX_400x400.png?1696514283,0.00131744,53555.0,7044.0,131744.0,21056.0,0.00134894,0.0011768,0.0001367,11.57747,5557.0,11.57747,40651220.0,100000000.0,100000000.0,7.66,-99.98279,2021-04-01T16:55:09.023Z,0.00091925,43.38198,2025-04-09T03:57:38.335Z,,2025-05-05T00:42:42.335Z,rwa
